pseudo_id,text,retweetCount,replyCount,likeCount,quoteCount,viewCount,bookmarkCount,createdAt,lang,isReply,pseudo_conversationId,pseudo_inReplyToUsername,pseudo_author_userName,author_isBlueVerified,predicted_id,predicted_label
7.26E+14,"@387006647385904 been to Davao 2wks ago.ang msasabi ko lng ang davao ay pinakamalinis,maayos,at peaceful na syudad sa buong pilipinas.wlang mga nag iingay lalo na pag gabi.yan ang nagagawa ng mga duterte sa davao tpos sabihin nyong bobotante ang davaoe os? F U C K YOU!",0,1,0,0,23,0,2025-05-14 07:04:52+00:00,tl,TRUE,3.79E+14,3.87E+14,3.79E+14,FALSE,1,1
5.50E+14,Di ako magexpect kung sino sino makakapunta ngayon bday celebration nia since botohan bukas baka may umuwi province.bsta andun bffs nia at family sobra nakakahappy na at si capt,1,2,41,0,893,0,2025-05-11 13:54:05+00:00,tl,FALSE,5.50E+14,,1.31E+14,FALSE,0,0
6.98E+14,Gusto ng maayos na pamumuno pero ayaw bumoto nang tama hahaha.,0,0,0,0,25,0,2025-05-12 00:53:58+00:00,tl,FALSE,6.98E+14,,3.18E+14,FALSE,1,1
9.31E+14,"@949911313942275 Walang ng integrity ang comelec,dinisqualify nga nila lahat ng opponent ni Crocgessman Martin Romualdez para sure na maretain nya yung posisyon [LINK] not pro duterte pero gustohin ko na din na makakuha sila ng seats sa party list kesa maghari si crocgessman",0,0,0,0,28,0,2025-05-20 05:29:42+00:00,tl,TRUE,7.27E+14,9.50E+14,5.95E+14,FALSE,1,1
6.49E+14,tama na please nakakaumay na. bumoto na tayo ng tama.,0,0,0,0,15,0,2025-05-02 15:59:02+00:00,tl,FALSE,6.49E+14,,1.19E+14,FALSE,0,0
7.46E+14,"@995120649715525 Admittedly, uneducated yung mga bumoto sa mga Duterte at kampon nila",0,0,0,0,99,0,2025-05-21 21:16:25+00:00,tl,TRUE,5.82E+14,9.95E+14,9.07E+14,FALSE,1,1
7.35E+13,"Makakatulog mahimbing kasi bumoto ng tama pero hindi makakatulog mahimbing kasi pistengyawa. Anong resulta yan! Gulung-gulo na emotions ko, pilipinas!",0,0,2,0,16,0,2025-05-12 14:02:03+00:00,tl,FALSE,7.35E+13,,9.22E+14,FALSE,1,1
3.52E+14,"Tbh, kahit anong stratehiya pa ang gawin natin sa boto, iilan lang tayo ang tunay na nag-iisip. Nakakalungkot man sabihin pero wala tayong laban sa dami ng tao na hindi naglalaan ng oras para magsaliksik sa mga kandidato na kwalipikado. Literal na""Okay na to""ang motto nila. [EMOJI face without mouth]",0,0,0,0,24,0,2025-05-13 02:55:51+00:00,tl,FALSE,3.52E+14,,3.44E+14,FALSE,0,0
6.93E+14,sana manaig ang good governance plsss #Halalan2025,0,0,0,0,648,0,2025-05-12 11:14:42+00:00,tl,FALSE,6.93E+14,,5.51E+14,FALSE,0,0
4.82E+14,"Overheard from masons,'Iboto natin straight ang Duter10, boring kapag matitino ang nakaupo'[LINK]",0,0,0,0,32,0,2025-05-11 02:23:24+00:00,tl,FALSE,4.82E+14,,4.62E+13,FALSE,2,2
5.64E+14,"Pero pagbumoses ang esbi at di ayon sa gusto nyo, anung mangyayari? so, magiging issue na nman. So san lulugar esbi? Also, anu bang problema nyo kung walang pic kung bumoto ba sila? Jusko",0,2,1,0,130,0,2025-05-12 10:08:29+00:00,tl,FALSE,5.64E+14,,7.82E+14,FALSE,1,1
7.14E+14,"Nasaan na ang mga BAYARANG SURVEYS ngayon na di man lang kasama ang AKBAYAN sa top Party Lists nila? Ayan na ebidensya oh! Ganun kalakas ang mga Kakampink. Yung ML nasa Top rin at sana magka,slot sa Congress. #Halalan2025 #Election2025PH [LINK]",3,0,15,0,549,1,2025-05-12 14:03:30+00:00,tl,FALSE,7.14E+14,,7.13E+13,FALSE,1,1
8.73E+14,"@106490152796335 20 more years, sasabihin mo rin yan kila Vico at sa mga ibang matitinong politiko while worshiping Kitty Duterte to be president. Isa kang malaking kanser ng lipunan.",0,0,0,0,23,0,2025-05-26 05:43:46+00:00,tl,TRUE,4.28E+14,,8.11E+14,FALSE,1,1
2.91E+14,sana mas marami pang sumuporta sa mga kandidatong makabayan sa susunod na halalan [,0,0,1,0,177,0,2025-05-12 17:37:23+00:00,tl,FALSE,2.91E+14,,1.59E+14,FALSE,0,0
6.53E+14,@420320382389178 Mas mura ang botohan dati HAHAHAHA,0,1,1,0,25,0,2025-05-25 12:38:09+00:00,tl,TRUE,7.40E+14,,7.96E+14,FALSE,0,0
4.36E+14,Binigyan lang ng timba nakoo naman 10m [EMOJI woozy face]#Halalan2025,0,0,0,0,285,0,2025-05-12 14:00:39+00:00,tl,FALSE,4.36E+14,,6.10E+13,FALSE,0,0
7.58E+14,"doon sa 92 na bumoto kay quiboloy sa precint ko, boploks kau [EMOJI smiling face with smiling eyes]",0,3,1,0,260,0,2025-05-12 12:11:38+00:00,tl,FALSE,7.58E+14,,3.90E+14,FALSE,0,0
9.69E+14,@300549691699049 At kaya ba nyang magpakita ng ebidensya tulad ni Trillanes? Hindi na Senador si Trillanes pero nakapagsampa sila ng kaso sa ICC.,0,0,0,0,38,0,2025-05-20 07:18:53+00:00,tl,TRUE,1.23E+14,3.01E+14,4.08E+14,FALSE,2,2
5.98E+13,@847960165669155 Nasa tamang pag-iisip pa ba mga bumoto dyan [EMOJI skull],0,0,3,0,45,0,2025-05-12 13:34:13+00:00,tl,TRUE,1.97E+13,8.48E+14,2.06E+13,FALSE,2,2
2.15E+14,@474960059675573 pwede pa ba humabol sa bumoto ng kiko bam plus makabayan slate? haha,0,0,0,0,288,0,2025-05-15 17:08:36+00:00,tl,TRUE,9.60E+14,4.75E+14,4.80E+14,FALSE,2,2
9.93E+14,Ang lala nung Davao City puro PDPLP ang senatorial winners tapos yung mayor HAHHAHA Digongs pa din susko #Halalan2025,0,0,0,0,1289,0,2025-05-12 12:32:55+00:00,tl,FALSE,9.93E+14,,5.52E+14,FALSE,0,0
3.76E+14,JUST IN Inanunsyo ng Comelec na hindi na magiging requirement pa ang barangay certificate sa voter s registration matapos tila maabuso ito ng ilang lokal na opisyal. [LINK],0,2,0,0,23,0,2025-05-29 04:25:31+00:00,tl,FALSE,3.76E+14,,1.12E+14,FALSE,2,2
8.41E+14,"Appreciation from this man, para sa mga bumoto ng tama today. #Halalan2025 [LINK]",0,0,0,0,407,0,2025-05-12 15:48:24+00:00,tl,FALSE,8.41E+14,,2.51E+14,FALSE,2,2
1.21E+14,Di na talaga natuto yung mga bumoto sa mga trapo,0,0,0,0,10,0,2025-05-12 13:08:59+00:00,tl,FALSE,1.21E+14,,3.54E+14,FALSE,1,1
4.17E+14,Last day of bakasyon dahil tapos na ang eleksyon. Ngayon isa ako sa nagaabang ulit ng partial unofficial count ng Comelec. Sana naman maiba naman resulta ngayong taon na to[EMOJI folded hands],0,0,3,0,108,0,2025-05-12 11:39:15+00:00,tl,FALSE,4.17E+14,,6.11E+14,FALSE,0,0
4.88E+13,"@696694425559279 @438468324738439 Di naman sila kulang sa awareness, number 2 nga sila with more than 2.3 Million votes. Nahanapan sila ng butas kaya pending ang proclamation. Di yun kasalanan nung 2 nominees na baguhan pero sigurado akong may problema sa mga founders nila bat di naayos sa COMELEC yan.",0,2,0,0,49,0,2025-05-19 09:34:15+00:00,tl,TRUE,2.99E+14,6.97E+14,9.27E+14,FALSE,1,1
5.43E+14,@938866863515908 Its still disinformation. Hindi naman pera nga nya yan tax natin ang malasakit center. Sana bawal ang epal. Hindi dapat pwede e lagay ng politiko ang project ng goberyno ng mukha nya.,0,1,9,0,1478,0,2025-05-12 15:08:02+00:00,tl,TRUE,1.63E+14,9.39E+14,9.22E+14,FALSE,1,1
5.06E+14,"im proud to say na isa ako sa mga bumoto sa kanila [EMOJI head shaking vertically][EMOJI folded hands] babawi po tayo sa next election, kayo naman!",0,0,0,0,27,0,2025-05-13 04:45:33+00:00,tl,FALSE,5.06E+14,,4.27E+14,FALSE,0,0
5.68E+14,isa lang ang gustong sabihin ng #Halalan2025 kung gusto natin tuluyan mapabagsak ang mga Du30.kailangan mag sanib pwersa na ang mga Kakampink at solid BBM supporters Go ako dyan! wag lang mabigyan ng pagkakataon maging President ulit ang isang Du30.,1,0,6,0,414,0,2025-05-13 10:37:31+00:00,tl,FALSE,5.68E+14,,3.56E+14,FALSE,0,0
5.61E+14,@325002683734926 Sino ba mga tangang bumoto dyan?,0,0,0,0,5,0,2025-05-18 06:00:27+00:00,tl,TRUE,1.46E+14,3.25E+14,2.54E+14,FALSE,2,2
2.96E+14,3 lang ang nasa senatorial slate ko 51 - Kiko Pangilinan 5 - Bam Quino 25 - Luke Espiritu #Halalan2025,0,0,1,0,69,0,2025-05-09 13:09:15+00:00,tl,FALSE,2.96E+14,,4.32E+14,FALSE,2,2
7.21E+14,Ayoko na nawalan na ako ng ganang bumoto[EMOJI face with tears of joy] #Echonine[EMOJI red heart],2,0,7,0,101,0,2025-05-12 11:27:51+00:00,tl,FALSE,7.21E+14,,8.35E+14,FALSE,0,0
8.29E+14,@412431992068887 @460436796410133 Same applies to villar. Kaya medyo damidamihan ang pagnakaw para may panggastos sa eleksyon. [EMOJI rolling on the floor laughing][EMOJI rolling on the floor laughing][EMOJI rolling on the floor laughing],0,1,1,0,7,0,2025-05-18 09:23:11+00:00,tl,TRUE,7.79E+14,4.12E+14,5.56E+14,FALSE,1,1
5.06E+14,Ganito ba talaga kapag sabik na sabik sa good governance? Kasi putangina umiiyak ako ngayon sa saya dahil nakapasok si Kiko at Bam [EMOJI loudly crying face] #Halalan2025,3,1,24,0,978,0,2025-05-12 13:29:03+00:00,tl,FALSE,5.06E+14,,9.87E+14,FALSE,1,1
9.33E+14,"@556776310795431 Pamana package na pala ang public service ngayon.""sa aking bunsong anak, iniiwan ko ang pwesto sa kongreso. Kahit sya ay matalo sa eleksyon""[EMOJI face with tears of joy][EMOJI pile of poo]",1,0,1,0,126,0,2025-05-10 18:36:21+00:00,tl,TRUE,2.38E+14,5.57E+14,6.56E+14,FALSE,0,0
8.04E+14,saludo ako sa 31 na kataong bumoto kay Mendoza dito sa brgy. namin the rest punyeta kayo!,0,0,0,0,22,0,2025-05-12 14:20:24+00:00,tl,FALSE,8.04E+14,,8.61E+14,FALSE,0,0
9.73E+14,"Chairman Garcia Kung ano ang mga sistema, proseso na ginamit sa katatapos lang na eleksyon,'yun din ang gagamitin sa BARMM Parliamentary Elections.",0,1,0,0,34,0,2025-05-23 22:55:13+00:00,tl,TRUE,7.52E+13,4.31E+14,4.31E+14,FALSE,2,2
2.92E+14,Seryoso ba?! Gagi kaya nagagalit yung langit e. Ang tatanga niyo bumoto e,0,1,0,0,25,0,2025-05-12 13:23:00+00:00,tl,FALSE,2.92E+14,,9.17E+14,FALSE,1,1
7.57E+14,"Your vote is important not just as a right, but as a civic duty to the country and to your people. Dalangin ko sa Poong Maykapal na bumoto kayo ng tama at nang maihalal natin ang mga karapat-dapat magpanday ng mga batas para sa ikagaganda ng buhay natin. #Halalan2025 @690883004797923 [LINK]",0,0,3,0,1010,0,2025-05-12 11:30:44+00:00,tl,FALSE,7.57E+14,,9.71E+14,FALSE,0,0
8.45E+14,"kapag tumakbo ho kayo sa susunod na eleksyon, secured nang sainyo ang boto ko as first time registered voter [EMOJI face holding back tears][EMOJI growing heart]",0,0,0,0,12,0,2025-05-12 16:37:48+00:00,tl,FALSE,8.45E+14,,2.23E+14,FALSE,0,0
3.85E+14,Bakit ka boboto ng trapo basahan ka ba? Hahahahahahahaha,0,0,0,0,80,0,2025-05-12 05:12:14+00:00,tl,FALSE,3.85E+14,,4.28E+13,FALSE,1,1
3.35E+14,"GUMAGAWA NG BATAS ANG ISANG SENADOR Hindi namimigay ng pera o ayuda. Hindi gagawa ng pelikula. Hindi magpapatawa sa senado. Bumoto nang tama, bumoto ng tama #Halalan2025 [LINK]",5,0,18,0,721,0,2025-05-11 14:12:30+00:00,tl,FALSE,3.35E+14,,1.18E+14,FALSE,0,0
7.52E+14,grabe kahapon may mga inassist akong senior na hirap na hirap nang maglakad pero talagang gusto nilang bumoto [EMOJI pleading face] nakakatouch kahapon mga nakikita kong lolo at lola haayss,0,0,0,0,97,0,2025-05-13 03:16:31+00:00,tl,FALSE,7.52E+14,,7.14E+14,FALSE,0,0
3.42E+14,woaaahhhhhh ang lala ng mga botante sa Pilipinas umayyyyyy,0,0,0,0,7,0,2025-05-12 13:22:32+00:00,tl,FALSE,3.42E+14,,8.20E+14,FALSE,1,1
6.22E+14,@808897166379675 May 2k pa ngang bumoto. Hahaha,0,0,0,0,53,0,2025-05-13 01:43:43+00:00,tl,TRUE,7.52E+14,8.09E+14,7.65E+14,FALSE,2,2
4.33E+14,@6965886963797 Wala na talagang Pag Asa ang Pilipinas. Kaya hayaan na natin mag dusa ang lahat dahil Marami Pa ring botante na pumipili ng maling kandidato. Damay damay na Ito. [EMOJI face with tears of joy],0,0,1,0,15,0,2025-05-12 11:26:43+00:00,tl,TRUE,2.49E+14,6.97E+12,7.21E+14,FALSE,1,1
8.65E+14,"Nagsimula na rin ang botohan sa isang mall sa Quezon City. Ulat ni Darylle Sarmiento, ABS-CBN News #Halalan2025 Panoorin ang ABS-CBN News #Halalan2025 Special Marathon Coverage dito [LINK] [LINK]",0,0,4,0,1643,1,2025-05-11 21:25:14+00:00,tl,FALSE,8.65E+14,,4.04E+14,TRUE,2,2
7.71E+14,Si tito sotto ginagawa nya ng pension ang senado ano?,0,0,1,0,54,0,2025-05-14 03:00:51+00:00,tl,FALSE,7.71E+14,,7.32E+14,FALSE,1,1
3.96E+14,PANOORIN Natitipon na ang mga poll watcher sa labas ng Taguig National High School. Ngayong alas-4 ng umaga nila sisimulan pag-test ng mga ACM at pag-check ng mga gagamiting balota para sa #Eleksyon2025. via Jarelle Salalila GMA Integrated News [LINK],0,1,0,0,1061,0,2025-05-11 20:16:17+00:00,tl,FALSE,3.96E+14,,2.26E+14,TRUE,2,2
1.76E+14,Ugaliin Kasi na bumoto beh di yong antayan lang ng biyaya sa gedli. Lumaban kasi kami ng patas. Hahaha seriously ano connect mo mother jovsss. Salamat miss jovy bunot kananamn. #BGYO @69469140131426,3,1,14,0,414,0,2025-05-30 13:09:07+00:00,tl,FALSE,1.76E+14,,9.77E+14,FALSE,0,0
5.12E+14,nakaka proud mga taga pasig huhu sana all matalinong botante,0,0,0,0,45,0,2025-05-12 14:54:04+00:00,tl,FALSE,5.12E+14,,4.33E+14,FALSE,0,0
1.45E+14,"@947807339984737 Ganyan naman talaga sila. mag bubukas ng mga centers targeting the poor para sa election kilala na sila. Pinaghandaan nila yan. Merong mga botante na hindi bumoto ng 12 persons, kaya may ganyan, hindi tugma.",0,0,0,0,138,0,2025-05-13 06:00:11+00:00,tl,TRUE,1.59E+14,9.48E+14,1.24E+14,FALSE,2,2
7.72E+14,"yung mga ganitong mindset kaya hindi talaga tayo nananalo eh. i mean, with the current climate of politics in our country, kulang kung puro puso lang ang paiiralin. we should know how to play the game strategize. gusto niyo mala-santong kandidato? dun kayo sa langit.",0,0,3,0,136,0,2025-05-11 14:40:20+00:00,tl,FALSE,7.72E+14,,3.74E+14,FALSE,1,1
9.86E+14,@566630787379934 mukhang may ginagawa din magic ang comelec [EMOJI rolling on the floor laughing] biglang bumaba ng almost 5M mga boto. akala yta tulog na mga tao [EMOJI rolling on the floor laughing],0,1,0,0,75,0,2025-05-12 19:11:15+00:00,tl,TRUE,2.74E+14,5.67E+14,6.02E+14,FALSE,1,1
2.10E+14,"Habang nakapila kanina sa botohan, may nakasabay akong nanay. Kinukwento nya samin sa pila, nagpatulong sya anak nya sa listahan ng iboboto kasi hindi naman daw sya marunong mag search ng credebility sa online. Sinabi nya pa na Iboboto ko talaga si Bam Aquino! -",0,1,1,0,189,0,2025-05-12 12:43:53+00:00,tl,FALSE,2.10E+14,,7.71E+14,FALSE,2,2
7.04E+14,"Sabi player na jugging straight pdp daw sya. Binoto nya si Quiboloy. Sabi ko bakit? Kasali ka pala sa 3m na bumoto. Bat di ka mag research sabi ko, sabi nya nanunuod daw sya vlog haha kaka facebook mo yan nay! Manuod ka ng news jusko [EMOJI unamused face] tas sabi fake news daw ang news HAHAHAHA",0,0,0,0,145,0,2025-05-14 01:11:13+00:00,tl,FALSE,7.04E+14,,8.22E+14,FALSE,1,1
6.71E+14,@679042137750249 Huwag niyo na problemahin yan. Ang isipin niyo yung kampo ng Bagong Pilipinas sa senado. Dahil panigurado magtatamgumpay si BBM sa demolition job niya sa mga PDP Laban.,0,0,0,0,24,0,2025-05-19 07:29:06+00:00,tl,TRUE,7.75E+13,6.79E+14,4.00E+14,FALSE,1,1
9.25E+14,"TAOS PUSO ANG AKING PASASALAMAT. PATULOY NATING TUTULAN ANG KORAPSYON'[EMOJI oncoming fist medium-light skin tone] Nagpaabot ng mensahe ng pasasalamat si Atty. Vic Rodriguez sa lahat ng nagtiwala at sumuporta sa kanyang kandidatura mula nang ito ay magpasya na tumakbo pagkasenador.""Sa lahat ng nagpahayag ng pagkilala sa aking liderato t kakayahang mamuno, sa mga nagtiwala t tumangkilik, taos puso ang aking pasasalamat. Patuloy nating tutulan ang korapsyon at pagmalasakitan ang kapwa Pilipino. Sikapin na mabigyan ng mabuting kinabukasan ang atting mga kabataan at bantayan ang kaban ng bayan,""ani ni Atty. Vic. , ! [EMOJI Philippines] #PDPLaban #PilipinasDutertePaRin",35,11,241,3,3152,0,2025-05-21 05:04:00+00:00,tl,FALSE,9.25E+14,,4.16E+14,TRUE,0,0
2.09E+14,"PANOORIN Pinuri ng mga senior citizen ang Commission on Elections Comelec at ang Rosauro Almario Elementary sa Lungsod ng Maynila matapos ilagay sa ibaba ang priority polling place. via DK Zarate, Radyo Pilipinas #HatolNgBayan2025 #PTV #ParaSaBayan #IntegratedStateMedia [LINK]",0,0,0,0,95,0,2025-05-11 21:27:09+00:00,tl,TRUE,5.43E+14,7.02E+14,7.02E+14,FALSE,2,2
6.40E+14,"HABANG naghahanda ang Senado na ipagpatuloy ang mga sesyon nito pagkatapos ng midterm elections, ang lahat ay nakatuon sa napipintong impeachment trial ni Vice President Sara Duterte. Basahin [LINK]",0,0,0,0,24,0,2025-05-15 02:46:59+00:00,tl,FALSE,6.40E+14,,6.67E+13,FALSE,2,2
9.41E+13,Ngayong araw na ang #Eleksyon2025. Pumili at kilatising mabuti ang mga kandidatong iboboto. Bumoto nang tama. #DapatTotoo! Tumutok sa special coverage ng Super Radyo @430526661831933 kaugnay ng mga huling kaganapan ngayong araw ng botohan. [LINK],0,0,1,0,209,0,2025-05-11 20:00:01+00:00,tl,FALSE,9.41E+13,,4.31E+14,FALSE,0,0
5.98E+14,Eh kaso may mga senador na shunga,0,0,0,0,23,0,2025-05-25 04:47:00+00:00,tl,FALSE,5.98E+14,,7.04E+14,FALSE,1,1
3.37E+14,"Dumalo rin si Phillip Ipe Salvador, na nabigong manalong senador, sa proklamasyon ng 12 nanalong senador sa midterm elections. @415473796845326 [LINK]",0,0,0,1,129,0,2025-05-17 08:13:08+00:00,tl,FALSE,3.37E+14,,1.40E+14,FALSE,2,2
5.75E+14,@400765592084937 meeeeee tapos medj najirapan pa ako sa marker ng comelec [EMOJI loudly crying face][EMOJI loudly crying face][EMOJI loudly crying face],0,1,0,0,49,0,2025-05-12 09:19:23+00:00,tl,TRUE,9.77E+14,4.01E+14,8.95E+13,FALSE,1,1
4.79E+14,@556776310795431 Ang hirap talaga mabakbak ng mapepera sa Pilipinas. Naging kultura na yang low level politicians na mapera. Yung iba mga warlords and sabit pa sa China. We cant really detect yung mga stray dogs of China sa Senado whos playing left and right. Corrupted na kasi ang Senado,0,0,0,0,6,0,2025-05-14 06:20:39+00:00,tl,TRUE,8.47E+13,5.57E+14,3.39E+14,FALSE,1,1
7.66E+13,#Eleksyon2025 As of 3 09 pm Partial unofficial result ng mga boto para sa senatorial race. Source @225867148354714 via COMELEC Media Server [LINK],0,0,1,0,189,0,2025-05-14 07:59:06+00:00,tl,FALSE,7.66E+13,,4.31E+14,FALSE,2,2
5.40E+14,Na para bang kawalan siya sa Senado,0,0,0,0,19,0,2025-05-15 04:45:25+00:00,tl,FALSE,5.40E+14,,7.35E+14,FALSE,1,1
9.86E+14,"Pa vote wisely wisely ka pa te, eh yung boboto mo nga trapo o di kaya, magnanakaw! Only in the Philippines ! Ageeeeeyyy!",0,0,0,0,25,0,2025-05-12 03:02:26+00:00,tl,FALSE,9.86E+14,,5.05E+13,FALSE,1,1
2.15E+14,Magsarado sana pwet at maghirap ang mga taong mas minabuting mag bakasyon kesa bumoto.,0,3,21,0,987,0,2025-05-12 11:57:24+00:00,tl,TRUE,9.86E+14,8.05E+14,8.05E+14,FALSE,1,1
6.80E+14,bumoto ng tama. bumoto nang tama,0,0,1,0,107,0,2025-05-11 02:41:32+00:00,tl,FALSE,6.80E+14,,8.00E+14,FALSE,0,0
7.22E+14,"Muling nagpaalala si COMELEC Chairman George Erwin Garcia na tatagal ang implementasyon ng gun ban hanggang June 11, 2025. Ayon sa COMELEC, posibleng maharap sa kasong illegal possession of firearms at paglabag sa gun ban ng komisyon ang sinumang maaaresto. @415473796845326 [LINK]",0,0,0,0,41,0,2025-05-21 04:42:15+00:00,tl,FALSE,7.22E+14,,1.40E+14,FALSE,2,2
3.01E+14,Ang tagal ng resulta putangina #Halalan2025,0,0,1,0,1284,0,2025-05-12 11:54:24+00:00,tl,FALSE,3.01E+14,,2.92E+14,FALSE,2,2
8.37E+14,"please lang, ilaban niyo kahit tingin niyong hindi mananalo. kung nasa tama naman ang binoto, may mabuting kahihinatnan pa rin yan. look at ka danilo, milyon ang bumoto. kulang lang sa exposure pero kaya yan ilaban kahit simpleng post lang. next time, wag na sila itago sa dilim",0,0,0,0,5,0,2025-05-13 12:35:02+00:00,tl,FALSE,8.37E+14,,6.39E+14,FALSE,0,0
9.84E+14,"#Eleksyon2025 Mga watcher ng mga kandidato para sa eleksyon, nag-umpisa nang dumagsa sa Dr. Alejandro Albert Elementary School sa Maynila, ilang oras bago ang botohan. via @349041263611827 [LINK]",0,0,2,0,195,0,2025-05-11 19:53:50+00:00,tl,FALSE,9.84E+14,,4.31E+14,FALSE,2,2
3.03E+14,Hello @456118899676148 look at how antagonistic your supporters are. Kaya huwag kayo magtaka kung sa susunod na eleksyon malagas na seat ninyo nang tuluyan. Your supporters are divisive af. Andiyan ang DuterteYouth sa kanila sana ifocus ang energy online [EMOJI woman shrugging],3,1,25,0,981,1,2025-05-15 03:37:09+00:00,tl,FALSE,3.03E+14,,1.58E+14,FALSE,0,0
2.63E+14,My prayers is not only for Bam Kiko to enter to magic 12. Sana may makapasok pa n mas deserved ng umupo sa pwesto[EMOJI face holding back tears] #Halalan2025,0,1,1,0,574,0,2025-05-12 13:27:01+00:00,tl,FALSE,2.63E+14,,2.17E+14,FALSE,0,0
3.08E+13,No! Swerte na ng LP sa bagong congressman nila! #HALALAN2025,0,0,0,0,590,0,2025-05-13 14:07:41+00:00,tl,FALSE,3.08E+13,,3.21E+14,FALSE,0,0
9.43E+14,Imagine mo kung sino pa wala sa Pinas sila pa pinaka bobo bumoto,0,0,1,0,45,0,2025-05-12 23:40:38+00:00,tl,FALSE,9.43E+14,,3.89E+14,FALSE,1,1
9.53E+13,Pinangunahan ni Comelec Chairman George Garcia ang opisyal na paglulunsad at paglagda ng Memorandum of Agreement MOA ng KAISA Project bilang paghahanda para sa 2025 Barangay at Sangguniang Kabataan Elections. [LINK],0,1,0,0,29,0,2025-05-23 05:33:48+00:00,tl,FALSE,9.53E+13,,2.84E+14,FALSE,2,2
6.02E+14,"sana mag tuloy tuloy, may pag asa pa ang pilipinas! [EMOJI green heart][EMOJI pink heart] #BamAquino #KikoPangilinan [EMOJI pink heart][EMOJI green heart] #Election2025PH",0,0,1,0,108,0,2025-05-12 13:27:15+00:00,tl,FALSE,6.02E+14,,2.44E+14,FALSE,0,0
1.37E+13,"@523649155626230 Naalala ko tuloy bigla yung isang kandidato sa pagka-bise.natulog lang kami, pag-gising namin nadagdagan na sya ng 5M votes. [EMOJI face with tears of joy]",0,0,0,0,32,0,2025-05-14 09:54:17+00:00,tl,TRUE,1.35E+14,5.24E+14,4.73E+14,FALSE,0,0
7.50E+14,"@259264753449038 Dapat bang palagpasin ng taong bayan pag nakalusot sa senado si Sara? Sa lakas ng ebidensya, mala-Erap dapat. People power na pag nagkagaguhan sa impeachment trial.",0,0,7,0,108,0,2025-05-13 15:25:16+00:00,tl,TRUE,5.55E+14,2.59E+14,6.71E+14,FALSE,1,1
1.83E+14,@36502604678147 mga bumoto jan proves may mental health crisis ang pinas,0,0,0,0,10,0,2025-05-13 23:17:38+00:00,tl,TRUE,9.55E+14,3.65E+13,7.65E+14,FALSE,2,2
5.95E+14,@328126839578840 Loyalty to the Duterte? Lol we should be loyal sa pinas ndi sa politiko,0,0,3,0,322,0,2025-05-15 14:57:04+00:00,en,TRUE,1.37E+14,3.28E+14,2.74E+14,FALSE,1,1
7.30E+14,"SENATE HEARING ON OFW MONITORING MEASURES Nagsagawa ng pagdinig ang Senado ngayong Huwebes, May 29 hinggil sa monitoring measures para sa overseas Filipino workers #OFW. WATCH LIVE Senate hearing on Monitoring Measures on Overseas Filipino Workers #News5 [LINK] Dumalo sa Senate hearing ang Department of Migrant Workers #DMW para talakayin ang mga mga nakitang paglabag sa accommodations para sa overseas Filipino workers sa kanilang paglipad palabas sa bansa. Inaprubahan na DMW ang mga alituntunin na sumasaklaw sa accommodation houses at facilities ng private recruitment agencies Nagsagawa rin ang DMW ng salvo inspection sa 11 recruitment agency kung saan may apat na ahensyang nakitaan ng mga paglabag, partikular na sa illegal recruitment",0,0,0,0,346,0,2025-05-29 06:24:26+00:00,tl,FALSE,7.30E+14,,5.89E+14,TRUE,2,2
5.11E+14,Buti nakapag review ang mga taga tuguegarao! #Halalan2025 [LINK],0,1,0,0,460,0,2025-05-12 14:34:20+00:00,tl,FALSE,5.11E+14,,7.50E+13,FALSE,0,0
1.62E+14,Hiniling ni Sagip Party-list Representative Rodante Marcoleta sa Commission on Elections na iproklama na ang nangungunang anim na kandidato sa senatorial race batay sa partial at unofficial count. Basahin [LINK] #DWAR1494 #AbanteRadyo #Elections2025 [LINK],0,0,0,0,109,0,2025-05-14 03:57:44+00:00,tl,FALSE,1.62E+14,,1.41E+14,TRUE,2,2
5.44E+14,Hindi nanaig ang mga miyembro ng kilalang pamilyang Velasco sa katatapos na halalan sa probinsya ng Marinduque matapos silang matalo sa kani-kanilang mga laban sa iba't ibang posisyon. [LINK],0,0,1,0,73,0,2025-05-14 03:39:00+00:00,tl,FALSE,5.44E+14,,6.69E+13,TRUE,2,2
1.18E+14,"what if ang tama ay dapat syang i-impeach? Evidence-based po ang basehan ng desisyon hindi kung kaalyado mo o hindi yung kandidato - something I doubt the likes of Robin Padilla, Bong Go and Bato would do.",0,0,0,0,33,0,2025-05-16 14:16:35+00:00,tl,FALSE,1.18E+14,,6.93E+14,FALSE,2,2
5.99E+14,@115981948648490 Mixed emotions din ako dito ma. Napapalibutan ng mga trapo ang KikoBam [EMOJI loudly crying face][EMOJI loudly crying face] [LINK],0,1,0,0,118,0,2025-05-12 13:15:07+00:00,tl,TRUE,3.90E+14,1.16E+14,4.18E+14,FALSE,0,0
2.77E+14,"Tandaan na ISANG PARTYLIST lamang ang pwede ninyong iboto at wag kalimutan ang #51AkbayanPartylist dahil pag mahal mo, AKBAYAN mo! [LINK]",9,0,27,0,1237,0,2025-05-09 01:03:43+00:00,tl,FALSE,2.77E+14,,5.75E+14,TRUE,0,0
6.91E+14,"sa 16M na bumoto don, ready na ba kayo magpakatuta",0,1,1,0,374,0,2025-05-12 13:10:45+00:00,tl,FALSE,6.91E+14,,1.36E+13,FALSE,1,1
