text,tweet_ids,sentiment1
@943351515797164 At bakit sa eleksyon kau naglalabas ng ganyan? Para patunayan na possible ang 20php na bigas? Hanggang kelan tatagal yan ?,,
"@706487729689445 No, but the point is it's giving those trapos the higher chance of getting elected again. That's helping them. Among the competent candidates, isa si Ms. Mendoza sa matunog. Paki gamit ng utak kung ano mangyayari kung ipangangampanya nyo syang hindi iboto sa parlor nyo.",,
@403780272519270 Walang respeto sa mga botante.,,
YUNG MGA DuDueS galit na galit kay BeBeeM. EH SILA RIN NAMAN BUMOTO JAN. BWAHAHAHA,,
Dami ko nakikita nagpopost ng mga pics nila sa comelec HAHAHA,,
@995120649715525 Tanggapin nila yung lupa at huwag iboto ang pamilya ng matapobreng si @830907638555217.Sagad ang kasamaan.,,
alm kong mahal na mahal nyo ang svt kaya PLEASEEEE bumoto na kayo sa WHOSFAN tsaka BIGC app woman kneeling folded hands,,
"Kung tapos na kayo bumoto sa election, wag nyo rin kalimutan iboto si Moonlight sa USEN [LINK] [LINK]",,
@607504780903547 syempre maraming bumoto nang bobo at ng bobo. kasi simpleng ng at nang di nila alam.,,
@402001235027519 @734535343738259 @79347498367032 @972890161400492 LOL! Ikaw nga ang bumoto ng maling tao TANGA! zany face zany face zany face zany face zany face zany face,,
"Manila friends, Gwen losing is an L to the current admin, even an L to Kiko and Bam. Ang pumalit sa kanya is maisug leader and rabid dds. loudly crying face loudly crying face loudly crying face loudly crying face loudly crying face Hindi sya glorifying win ok loudly crying face loudly crying face loudly crying face And yes, madami bumoto dito kasi pagod na sa Garcia dynasty. Pero ampangit ng pinalit.",,
Mga kandidato binalaan ng @690883004797923 laban sa anumang paglabag sa batas-eleksyon #Breaktime,,
"done voting ballot box with ballot dont forget to vote guys! bumoto ng tama, bumoto nang tama [LINK]",,
Sino ang mga biggest loser financially this #Halalan2025 ?,,
@123146389630238 @552630089176844 Iboboto pa din talaga ng Ilocos Norte yan.solid sila doon saka nakiusap yung anak nya na bumoto ng kapwa Ilocano lang.,,
Tangina naman ng mga bumoto kay Bong Go at Bato. ICC hello may mga ipapahuli pa kami sainyo,,
Thank you to Philippines @690883004797923 Chair George Garciafor visiting @755328422667564 and engaging with our volunteer election observers. We support our countries'shared efforts to promote free and fair elections. #FriendsPartnersAllies [LINK],,
bumoto ng matalino bumoto nang matalino tulip [LINK],,
removing opponents before voting even begins. never seen the Comelec been weaponized like this.,,
"TAOS PUSO ANG AKING PASASALAMAT. PATULOY NATING TUTULAN ANG KORAPSYON'oncoming fist medium-light skin tone Nagpaabot ng mensahe ng pasasalamat si Atty. Vic Rodriguez sa lahat ng nagtiwala at sumuporta sa kanyang kandidatura mula nang ito ay magpasya na tumakbo pagkasenador.""Sa lahat ng nagpahayag ng pagkilala sa aking liderato t kakayahang mamuno, sa mga nagtiwala t tumangkilik, taos puso ang aking pasasalamat. Patuloy nating tutulan ang korapsyon at pagmalasakitan ang kapwa Pilipino. Sikapin na mabigyan ng mabuting kinabukasan ang atting mga kabataan at bantayan ang kaban ng bayan,""ani ni Atty. Vic. , ! Philippines #PDPLaban #PilipinasDutertePaRin",,
@520185564512060 Pagkatapos mong iboto at ipanalo nyo. nanahimik na kami. Kami parin pagbabalingan nyo abnormal Kaba?,,
@589029215591253 Mga Marikina peepz. Kuhain nyo lang mga ayuda na pinamimigay nila. Pera ng taong bayan yan. Kahit na pinapalabas na galing sa kanila rolling on the floor laughing pero iboto nyo si Marcy. The lesser evil haha.,,
i apologize for the words im about to say pero putangina talaga san mga bisaya! mga hayop kamo enraged face face with symbols on mouth palubugon niyo na an pilipinas! imagine nasa competition ka sa kun sino an pinakabobo sa botohan tas cebu kag davao an kalaban mo zany face,,
Please check the poster for details on where to find us in Las Vegas. #Halalan2025 #ElectionPH #Filipino #LasVegas,,
bumoto nang matalino SUNa ASHDRES CUTIE #LinggoNaGoSaAshDres,,
PARA SA BAYAN LABANAN ANG KATIWALIAN IBOTO SI HEIDI MENDOZA BILANG SENADORA #45MendozaHeidi #Halalan2025 [LINK],,
Thank God Gumagalaw na ulit after 2 Hours of waiting purple heart hindi pwedeng hindi bumoto,,
The DQ case against R Gomez is under COMELEC Reso 11046 for spreading fake electoral news. This is probably the first case of its kind. Abangan,,
@36502604678147 Sinungaling corrupt trapo talaga si isko,,
"Isang disqualification case ang inihain sa Commission on Elections Comelec laban sa mayoral candidate sa San Fernando, Camarines Sur dahil sa pagkakalat umano ng fake news laban sa kalaban ng pamilya nito sa politika. [LINK]",,
NAKITA NIYO NA ANG MGA EPAL NA POLITIKO SA RALLY ? TANDAAN NATIN SILA AT HUWAG NG IBOTO. NANGUNA YATA SI EPAL PADILLA? NANDON DIN YATA SI BATO? PATI SI BONG GA GO? ALAM NA NATIN ANG MGA KALIDAD NILA? MASKI BAWAL AYON SA COMELEC? AYON LARGA PA RIN SILA? MGA EPAL TALAGA.,,
Read more [LINK] #106TRABAHOPartyList #TRABAHOPartyList #PanaloTayoPagMayTRABAHO #Halalan2025,,
baka mamaya yung mga nagpopost ng vote wisely dyan sila pa yung bumoboto sa trapo ha,,
stay hydrated at bumoto ng karapat dapat !,,
Layon nitong mapanatili ang integridad ng halalan at matiyak na makatatanggap ang publiko ng tama at tapat na impormasyon. via Clay Pardilla #PTV #ParaSaBayan 4 4,,
"END CREDITS ROLLING! film frames R4E-UPD, along with its local chapters, and in partnership with Philippine Institute for Student Democracy, would like to thank everyone who attended Rise for Education's ACLE 2025 entitled""Isko, Ang Boto Mo Film Screening and Voter Education Forum! smiling face with hearts [LINK]",,
"UNIVERSITY UPDATE To give students more time to vote, the Ateneo Commission on Elections COMELEC has extended the online voting period for the Special Elections until May 8, 12 00 PM. As of 6 09 PM, 875 out of 9,800 students have voted for an 8.93 voter turnout. Voters may access the online ballot here [LINK]",,
hindi ko kaya maging masaya na isa sa mga nag le lead ang kiko bam knowing the rest of the 12 ay puro mga gagago lang sa senado,,
THE Philippine embassies and consulates have informed overseas Filipinos OFs that the Commission on Elections has extended the enrollment for online voting from May 7 to May 10 to allow more OFs to participate in the May 12 midterm elections. [LINK],,
Ang sigurado me mga magdradrama na namang ulalo sa sure na mae-ekis na impeachment. cross mark cross mark cross mark Naka #2 at #5 lang eh akala mo sa kanila na buong senado! face with tears of joy Mga ulalo talaga ampotah! Yan ng malaman nyo ang numero!,,
@581180724593503 Pilipino ako pero hindi ako kasama sa mga tinutukoy mo dahil unang una kayo naman ang sumuporta at bumoto sa traydor na tinutukoy nyo! Ngayon sana magsink-in ang katangahan at ka8080han nyo! Pabudol pa more!,,
LOOK Scenes outside the Centennial Arena in Laoag City where supporters of administration bets gather ahead of the coalition s kickoff proclamation rally Tuesday afternoon via @969162583447813 @403780272519270 #Halalan2025 #MYXMusicAwards2025 [LINK],,
Patunay lang talaga na kahit saang botohan shungers talaga mga Pilipino. May bayad na to ha. So paano pa kapag eleksyon na ng mga dadagdag na tatahimik at magsasayaw sa senado. Awa na lang talaga.,,
@121147772511640 anuna? wala nang reply? may mga bago nang senador pero kayo di na nagbago? [LINK],,
"Seryoso, binababa nyo ibang Bini members dito? rolling on the floor laughing Iboto nyo lahat!",,
"PANOORIN Matagumpay at payapang halalan sa Tawi-Tawi Ayon kay Provincial Director PCOL Rodolfo A. Inoy Jr., ang lalawigan ng Tawi-Tawi ay nagkaroon ng isang tahimik, payapa, at matagumpay na Halalan 2025 kahapon May 12, sa buong rehiyon ng BARMM. Ito ay dahil sa mahusay na pagtutulungan ng mga ahensya ng seguridad at ang aktibong pakikilahok ng mga election stakeholder at ng mamamayan. Idinagdag pa niya na walang seryosong insidente o anumang di-kanais-nais na pangyayari ang naitala sa panahon ng halalan. Patuloy ang pagbabantay ng pulisya sa buong lalawigan upang mapanatili ang kapayapaan, kaayusan, at seguridad hanggang sa matapos ang pagbibilang ng mga resulta ng halalan. ulat ni Nur-Haina U. Hussin RP1 Tawi-Tawi #RP1News #RadyoPilipinas #RadyoPubliko #HatolNgBayan2025",,
BREAKING AGRI Party-list Rep. Wilbert Lee announced that he is withdrawing from the 2025 Senate race. via @764049561621849 #Halalan2025 Details to follow at [LINK] [LINK],,
Sana matapos na eleksyon kasi iritang irita na ako sa mga TV ad ng mga kupal,,
@701924561848438 Bakla ka may nalalaman ka pang pivotal! So dinaha na naman? Mahirap tanggapin na nagising na ang taong bayan sa mga pambubudol ng duterte at ayaw sa mga maka china na senador! Yun lang yun! Wala palubog na kayo!,,
sobrang nakakakilig posts ng Kayan Natin! Movement for Good Governance and Ethical Leadership sa facebook. leni sunbaenim road to 1M! tulip #Halalan2025,,
"next election po, ihiwalay na natin boto ng mga boomers at supporters ng mga trapo",,
Buti nalang talaga ung pamilya ko hindi nakapiring. Proud to say kasama sa mulat ang mata sa pagbabago. #Eleksyon2025 [LINK],,
Iboto natin si kolette para makita naman natin siya na may makuhang award smiling face with tear,,
"Ganitong ganito nung 2022, umuwi ako ng Pilipinas para bumoto. Biguan noon. Ngayon uuwi pa rin kahit minsan napapa isip ako na tama ba ito? Ang hirap mong mahalin pero patuloy lang ang laban para sa magandang kinabukasan. #KikoPangilinan #BamAquino @951392445303700 @886466108474189 [LINK]",,
"#Desisyon2025 Mga botante dagsa pa rin sa Panghulo Elementary School sa Obando, Bulacan Federico Manalili, DZRH Operation Tulong LIVE [LINK]",,
pagod na 3 weeks of ojt pa lang loudly crying face loudly crying face loudly crying face from lpc to makati back to lpc loudly crying face loudly crying face auqo na huwag niyo iboto mga aguilar at villar napakatraffic sa lpc please lang,,
"double exclamation mark double exclamation mark Ang sinasabing 17 million overvotes ay katumbas lamang ng halos 14 milyong botante na nag-overvote, at ito ay mahigit 2 lamang ng kabuuang bilang ng mga bumoto. #COMELEC #2025NLE #NLE2025 #MakaBAGOngHalalanParaSaMakaBAGOngPilipino [LINK]",,
"Atty. Laudiangco Kapag tumataas ang category sa isang lugar, dumadami ang pulis at kung kailangan, isasailalim ito sa COMELEC control.",,
"2 2 Kabilang si Fresnedi sa mga pumirma sa inihaing impeachment complaint laban kay Vice President Sara Duterte. Ayon sa datos ng COMELEC, nasa halos 2,400 ang rehistradong botante sa lugar na may kabuuang 13 polling precincts. via Cherry Light #SMNIelectionwatch2025",,
pwede pang bumoto! boto na kayo! hahabol tayo [LINK],,
@645263102516784 Di ka naman bumoto eh beaming face with smiling eyes,,
me sa mga bumoto sa trapo head shaking horizontally,,
Naka ercon truck bang bumoto yung trapong pamilyang mg Batangas?,,
"#Agenda Maaari nang mag-enroll para sa online voting ang mga OFW. Pero ngayong taon, nasa kalahati lang ng mga kababayan natin abroad ang rehistradong botante. Narito ang Agenda report ni Joash Malimban. #Elections2025 [LINK]",,
"@325680252986141 @292352624283482 Buti walang nsmatay. Paging Mark Villar. Wala na ngang ginagawa sa senado, substandard pa trabaho. Wag na iboto si Camille tas sa 2028 goodbye na tayo Kay Mark!",,
"BUONG PUSO KONG TINATANGGAP ANG DESISYON NG TAUMBAYAN Sa isang emosyonal na Facebook post, buong loob na tinanggap ni Sam Versoza ang resulta ng halalan sa Maynila. Bagamat hindi pinalad sa pagka-alkalde, nagpasalamat siya sa lahat ng sumuporta at nangakong ipagpapatuloy ang kanyang adbokasiya para sa tapat at makataong serbisyo sa lungsod. #MEGAkapamilya #Halalan2025 #Eleksyon2025",,
@676412178050337 Hindi tama yan lalo na malapit na ang botohan. Ano pa magagawang aksyon ng comelec dito?,,
@939028392826407 @199477701735210 @691433273672622 imong sakto kay trapo ra sa akoa [LINK],,
Wag iboto si ate. rolling on the floor laughing rolling on the floor laughing,,
"@437259649169300 @102440775916425 @691433273672622 mm howzabout NO, girliepie? Kaya hindi mawawala mga trapo eh, pakitaan lang kayo ng maganda, ok na ulet. ano SINO pinaglalaban nyo.?",,
"@487904401693285 Trapo trapo trapo with a side of adik! He cant even take care of how he presents himself in public, how can you expect proper governance? KALIGO TAWN PLEASE.",,
May 2 kasama na magtatatrabaho si sen risa sa senado!,,
The Commission on Elections Second Division has ruled to disqualify Pasig congressional candidate and lawyer Christian Sia from the forthcoming elections for his degrading remarks about single mothers and for body shaming a staff member. READ [LINK] [LINK],,
sobrang confident ako na walang bumoto kay Quiboloy sa baranggay namin.,,
HINDI NA KAYO NATUTO BOBO #Halalan2025 [LINK],,
"SOON TO BE SENATOR CHEL ,BABALIKAN KO TO SA 2028 #Halalan2025",,
"92 ng mga polling precinct sa buong bansa, natapos ang botohan eksaktong alas-7 ng gabi NEMC via Edniel Parosa, DZRH News #Desisyon2025 [LINK]",,
Madaming teachers na may million or hundred k followers sa tiktok na never nagpromote ng Act Teachers Partylist at Teacher France Castro sa senado Nakakalungkot at nakakadismaya na may platforms na sila to persuade their fans at mag-educate eh sinasayang lang,,
from my younger brother heart hands light skin tone angat ang kabataan ngayong eleksyon! saluting face [LINK],,
"Inaprubahan ng Commission on Elections Comelec ang kabuuang 57,689 aplikasyon ng mga botante para pahintulutang bumoto sa pamamagitan ng local absentee voting LAV sa Halalan 2025. [LINK]",,
stream nalang kayo at bumoto sa USEN smiling face Vote [LINK] [LINK] SB19'DUNGKA!'Lyric Video [LINK] via @419339948727326 [LINK],,
"Grabe ang kulog at kidlat, pati langit nagagalit sa mga desisyon niyo ngayong eleksyon. Wag sana kayong tamaan slightly smiling face #VoteReportPH #Eleksyon2025",,
"NatSit Benhur Abalos has conceded defeat in the #Halalan2025 senatorial race. In a video statement, he thanked his supporters and congratulated the candidates poised to secure Senate seats. [LINK]",,
Nagpalabas ng suspension order ang Comelec laban kay Marcy Teodoro kaya hindi pa siya maipoproklama bilang kinatawan ng unang distrito ng Marikina. [LINK],,
@742776083943287 Patuloy po kaming susuporta. Hanggang sa susunod na eleksyon. Mabuhay po kayo!,,
@927576485598441 @327729140332954 Lead by example gusto niyo eh kayo din naman bumoto sa mga ugok na yan.HAHAHAHAHAHAHAHAHAHA! MGA BOBO!,,
"Sabi ng tatay kong tangang DDS na di naman botante, wala daw karapatan ang ICC sa pag aresto kay Dutae. Pag namatay daw yung berdugong matanda, gulo daw mangyayari. At akala daw niya na sa Pinas na ulit yung demonyo. Ang tanga no? Utak-kalawang talaga tong tatay ko. Nakakahiya.",,
"Nagsimula na ang overseas voting para sa #Halalan2025 nitong Linggo, Abril 13. Samantala, naglibot din ang ilang kandidato para mangampanya. Kaugnay na ulat [LINK] [LINK]",,
Kasi lagi bare minimum na lang at no choice ang pagpipilian ng tao sa mga kandidato sa brgy or sa bayan pa lang. saka ung paniniwala na halimbawa ilocano ako or bisaya or kampapangan si candidate siya iboboto kahit na Credentials pa lang bagsak na. Ayun disappointed face,,
Deserve talaga ng mga Pilipino ang good governance at honest leaders. Deserve natin mabuhay ng maayos sa gobyerno natin. Deserve natin magbenefit sa mga inaambag natin sa gobyerno. Deserve natin yung mga public officials na pinipili ang tao kesa sarili nila folded hands light skin tone Philippines #Halalan2025,,
#Halalan2025 HAHAHAHAHAHA,,
"My heart is full knowing na unti-unti nang namumulat ang mga boomer na ayaw tumanggap ng katotohanan tungkol sa mga nakaraang eleksyon. Pinas, may pag-asa tayo. Philippines heart hands",,
"@138597082847997 gago, may mga taong bumuboto sa trapo pero hindi payag sa p3d0pfila. Tama ba yung pagtawanan yung 13yrs old na ginroom ng tropa mo?",,
Willie Revillame isusulong ang batas para sa mahirap kung papalarin sa senado [LINK],,
sa susunod via Maya na lang ang botohan. #Halalan2025,,
Huwag na Huwag po nating iboto ang mga pro China.,,
"@7650979450203 Debates ang platform para makilala ng mga botante ang mga kandidatong humihinginng boto nila. Kung sino dapat iboto, kung anu ano ang views at opinions nila for some issues. Masasagot ba ng hair follicle testing ang mga bagaybagay na yan kailangan televised pa? Tangahan pa natin?",,
Please magbaon po kayo ng fan at tubig dahil ang init. Pero be careful po kapag hahawakan ang balota. #Halalan2025 #Eleksyon2025 #PiliPinas,,
CPNP MARBIL HALALAN 2025 ISANG MATAGUMPAY NA MISYON [LINK] #ToServeAndProtect #SaBagongPilipinasAngGustoNgPulisLigtasKa [LINK],,
@403780272519270 @745045944886155 COMELEC dughhh,,
Bumoto ng matalino. Bumoto nang matalino. Wag tayo mandamay sa kabobohan natin pls. loudly crying face [LINK],,
"@122717295355054 mayroon na siya kasama bumuhat sa senado! manifesting, yess! pink heart pink heart",,
pano ba bumoto wag niyo palabasin to [LINK],,
@453836684166219 @388043756860081 Bakit ninyu pinagtutulungan si Atty Kiko P.? Anung merun sa kanya na takot na takot kayung maging senador. Isang hamak na abugado lang naman siya . Bakit ? @886466108474189,,
NEVER AKO NAG-BEG PERO PARANG AWA NYO NA BUMOTO KAYO GAMIT ANG UTAK AT PUSO!,,
jusko formalities na lang tong botohan,,
"#Eleksyon2025 66 na kandidato sa pagka-senador, inatasan ng @690883004797923 na alisin ang kanilang mga campaign material na nakapaskil sa mga ipinagbabawal na lugar sa Cordillera Administrative Region CAR . vi @305510380844993 [LINK]",,
Attention Comelec. This is why voting machines should not be connected to the internet. [LINK],,
"@892533709092626 kasi lahat ng mga tanders na bumoboto sa mali wala na by 2028 chareng. All we need is influence na lang sa fellow millenials and gen z, kasi may nakakalusot padin na bumoto sa ahem",,
"@662365914323243 Kahit naman anong talak natin, botohan pa din sila magkakatalo. Both GMA and ABS ang totoong Big Winners face with tears of joy",,
@472571839537581 My gad so alarming. Even a 12yr old child has more knowledge about comelec and whats happening in the society,,
Mapapaniwalaan ba natin tong kasalukuyang comelec para sa #election25?,,
"Added""milestones"". Like COMELEC should resolve disqualification cases x days before the election, then the Supreme Court a further x more days. Otherwise, the candidate gets to be listed on the ballot. Add provisions on political dynasty discussed on another post .",,
Finally may kausap na rin na matino si Sen. Risa sa Senado relieved face,,
"Lagi niyo nalang nilalaro yung HORI7ON at NEW ID. Kayo tamang gamit sa mga boys, kami gusto mapasaya sila. Sinayang niyo effort nung mga bumoto. pile of poo",,
mga beshyyy bumoto na pls,,
Lahat ng mga OFW nasa Facebook. Anong sinasabi niyong mas maganda ang buhay sa abroad tapos binoboto niyo yung mga walang kwenta na uupo sa Senado? Mga traidor kayo. #Eleksyon2025,,
@411836545949136 Ewan ko na lang talaga tapos malulungkot yan sila na walang wins yung bss kahit di naman bumoto woman standing light skin tone,,
"As of 3PM today, 200 of my siblings ang pumalya. Ikaw ba naman ang kumakain ng papel in this heat. Yung mga siblings ko dyan sa mall kumusta naman. Yung sa Forbes? #NLE2025 #MakaBAGOngHalalan #Halalan2025 #Eleksyon2025",,
"@275276241804948 Marami din DDS ang bumoto kay Bam. Yung ininterview si Bam about sa issues ng bansa, sinabi nya na mas pinpprobkema ng mga tao ng inflation, mahal na bilihin, kawaln ng trabaho kesa impeachment ni sara.",,
"Samantala, sinusulong din ng Comelec ang pagbabawal sa pamimigay ng lahat ng klase ng ayuda 10 araw bago ang halalan sa May 12. Sa kasalukuyan, yong AICS Assistance to Individuals in Crisis Situation pa lamang ang ipinagbabawal 10 araw bago mag-eleksiyon. 3 4",,
"@716964712679996 yung choice ng mga tao is nakakahiya in itself, and nakakahiya rin how COMELEC decided it was okay for him to run in the first place loudly crying face it says a lot about this country",,
"Ika nga nila, hindi ka tunay na Pilipino kapag hindi ka bumoboto ng trapo. Kapag ang isang kandidatong may kasaysayan ng pagnanakaw, pambabastos, o pagsisinungaling ay nanalo pa rin, huwag mo nang tanungin kung sinong panalo. Ikaw ang talo.",,
yung mga bumoto sa no.2 puro oldies kasi nakita nila pangalan ni duts,,
"@662365914323243 Tutal, andaming tumatahol ng QUALITY Films daw dpat at cheap ang movies ni VG. unahin na nila sa MMFF ang paglilinis - MMDA Metro Mla Mayors may project nyan. Wag na kayo bumoto ng mga ku al trapo o baka nman tuwang tuwa na kayo mabigyan ng libreng movie tickets",,
@106490152796335 Fact Sino ba ang bumoto sa mga corrupt? Kayong mga DDS! Tapos isisisi mo sa kakampink na bulag sa corruption? Bago ka manghusga. Tignan mo muna sarili mo! rolling on the floor laughing,,
Ganto dapat mga binabalita eh hindi puro kandidato. Pero grabe naman yang handler ng mah mehn. I felt sorry kay staks hays smiling face with tear,,
@653446912297116 Tangina mo din bumoto ka ba?!,,
Grabeng vote buying ito pati maintenance meds ay ginagamit nila sa pangangampanya kapalit ng boto. Di uubra kay @82798549556190 ng @690883004797923 yan. Seguradong may pagkakalagyan ang mga politikong yan!,,
COMELEC kinondina ang pamamaril kay Kerwin Espinosa [LINK] via @512753755235591,,
para sa bayan at mga Pilipino. Bengatibo ang Marcoleta na to. Tapos kasapi pa ng INC. Sayang lang ang boto pag BUMOTO ka sa basurang katulad ni Marcoleta. Kaya sa mga kapwa ko botante BUMOTO sa tama at karapat-dapat. Buhay at kinabukasan mo at Ng buong angkan mo nakataya dito,,
Ian Sia Pasig Scandal Lihim ng Sekswal na Biro at Laban sa Comelec! [LINK] via @419339948727326,,
"HAHAAHHA SANAOL loudly crying face loudly crying face loudly crying face YAWA yung samin nga SM lang yung pangako sa 2022, hanggang ngayon bakod lang ang napapatayo hahahahahaha bwisit kasi mga bobotante rito ang sarap pag uumpugin",,
bye bantayan ko na lang muna update sa halalan 2025,,
"Shuta naiiyak ako kasi mostly ng nakikita ko Bam Aquino winning in most precints. Hopefully, magtuloy-tuloy ito. Please Lord pleading face folded hands medium-light skin tone #Halalan2025",,
COMELEC magtour na lang tayo ng sexy babe face with steam from nose enraged face,,
Robin to the rescue! Imee Marcos gets Padilla s endorsement amid survey slump [LINK] #Politiko #PolitikoSnitch,,
police car light UPDATE #Halalan2025 COMELEC has received 93.55 of Election Returns for Locals and for Overseas ERs they ve received 77.68 IT S ALMOST FINISH. link [LINK] [LINK],,
Hindi nakikialam ang China sa eleksyon sa Pilipinas. [LINK],,
Binigyang-diin ni PNP Chief PGen. Rommel Francisco Marbil na walang puwang ang anumang uri ng karahasan ngayong halalan [LINK] [LINK],,
"@160193882241918 kainaman kasi na sa panahon na umalis ang villar sa alyansa tsaka titignan. 2018 pa pala ung start ng issue na yan. hindi napanagot noon, nagpalit ng admin, 3 years na hindi din inaksyunan, ngaung eleksyon tsaka pinatitignan. bingi sila ng 3 years now lang narinig ung issue.",,
@975404515899393 Huwag iboto mga kaalyado ni Marcos at romualdez! Budol mga yan!,,
bumoto ng TAMA para sa bayan! cherry blossom,,
"@399049078611466 Aktuali, it's a battle between two evils. Whoever wins, talo pa rin ang tao. Wala talagang mapili there's no lesser evil. Pareho silang trapo at parehong galing sa political dynasties.",,
Too many STUPID AND DUMB Filipino OFW working overseas Philippines pile of poo They're mostly BOBOTANTE like the Filipino OFWs in Japan and UAE Philippines pile of poo [LINK],,
sumakses ang good governance sa sfdo pampanga sana sainyo rin! #Halalan2025 [LINK],,
"GAGI? GOOD MORNING HUHU KIKOBAM TOPPING THE LIST HUHU MAG CRIE TALAGA AKO face holding back tears natulog ako maaga kasi may training today, good morning talaga pag gising huhu sparkles #Halalan2025 #Election2025PH sino yang number 1!? face with steam from nose",,
Dapat yumaman wag magubg poor para walang magamit ang politiko!,,
"Ilan sa prayoridad na panukala ni Senator-elect Tito Sotto sa kanyang pagbabalik senado ay ang paglaban sa fake news, pagsulong ng 14th-month pay, at pag-amyenda sa Dangerous Drugs Act. [LINK]",,
"Kamusta botohan? Tuloy lang tayo para sa Lima. Target natin, sumakses ang Mahalima para may Dusk na ipamimigay pero wala na ang papel grinning face with sweat @862941748651955 #SB19 #ELESBI #ELESBIDUSK #SB19Merch",,
Maraming botante ang nanawagan ng manual voting matapos ang mga aberya sa automated counting machines noong 2025 elections. [LINK],,
Tumaas na ang presyo ng gasoline. Tataas na ang LRT fare pati Plane fare. Ano nalang ba ang hindi tumataas? Ah common sense ng botante! [LINK],,
"PNP personnel of Ozamiz CPS led by PMAJ EURIDECY DESPI REVILLAS, DCOP Admin CCAD WCPD PCO together with 2nd PMFC and AFP personnel conducted joint COMELEC checkpoint concerning the upcoming NLE 2025 at the National Highway of Barangay Tabid, Ozamiz City. [LINK]",,
"@901946442613399 pano po tayo mananalo kung dinadaya na, ano pong sense na iscan ang QR code kung hindi nito kayang ilabas ang totoong binoto mo, we need to act on it asap kasi pag tapos na botohan mahirap ng habulin abutin tayo siyam siyam",,
Absolutely an acknowledgement from Marcos of the weakness of Alyansa and the resurgence of the liberal opposition. The Leni slogan is intentional. Plus he says so himself He s suffered a midterm shellacking and he s extending a hand. What a victory for us Philippines #Halalan2025,,
DAESANG CHAMBER 5 TALAGA SO PLS SANA MAMOTIVATE NA KAYO LALO BUMOTO FOR HMA loudly crying face loudly crying face loudly crying face,,
Andami palang artistang tumakbo ngayong eleksyon. Buti na lang di na nanalo lulz,,
"@505173227680197 Sa totoo lang talaga, parang pabobohan na lang talaga, nawala na yung standards ng mga kandidato, dapat baguhin nila abg batas para sa mga candidates",,
me sa mga bumoto kay bato at villar #Halalan2025 [LINK],,
"sabi ng pinsan ko sakin wag na daw ako maingay sa socmed kasi isa daw siya sa bumoto kay Kiko at Bam pero kasama sa binoto niya si Bong Go at Bato, napa-wtf na lang talaga ako slightly smiling face",,
"It's ironic how the dutertes can freely mock anyone, even the president, while the comelec is quick to investigate any candidate with equal bad mouth face with rolling eyes .",,
"@518427273508169 Pinasok n yn ng comelec sa winners circle kaya kelangan na maniubrahin ang mga surveys para ndi halata. Balita ko may nag""hudas""daw sa""DDS jesus""eh. rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing",,
@322828972906132 Joke lang po yun victory hand . Bumoto kung may oras at kaya. hindi naman siya required. smiling face with smiling eyes,,
@743132642128397 Huwag iboto ang kulot rolling on the floor laughing,,
"@995120649715525 O mga katoliko alam.nyo na kung sino yun unang 3 na HINDI DAPAT IBOTO sa SENADO. BAto, TOlentino, GAtchaliaN BATOGAN . Yun may dala ng MALAS at SAKIT na tsekwang si GO at siempre mga political dynasty candidate na si Villar at Cayetano.",,
"@300737025400970 Iboto si trillanes, magiging mabuting mayor ng caloocan",,
"Department of Agriculture, umaasa na gagawing prayoridad ng mga mananalong mambabatas sa #Eleksyon2025 ang pagbabalik ng kapangyarihan ng NFA via @938961752924478 [LINK]",,
top senators in Manila City! kiko bam don't gagged the live like that #Halalan2025 [LINK],,
"a little reminder bumoto ng tama, bumota nang tama.",,
"crossed fingers light skin tone crossed fingers light skin tone crossed fingers light skin tone crossed fingers light skin tone crossed fingers light skin tone crossed fingers light skin tone crossed fingers light skin tone crossed fingers light skin tone crossed fingers light skin tone crossed fingers light skin tone Sana pagising ko bukas hindi ko marinig na senador na si Revillame, Salvador, Quiboloy, etal. Utang na loob lord, palayain mo na ang Pilipinas! #Election2025PH",,
the power is always with the people bumoto nang matalino bumoto ng matalino,,
@623361697158128 Pandagdag sa bobo sa senado,,
Maging matalino sa pagboto. Iboto ang matalino.,,
"@975452594351818 hayaan nyo pong maging gullible yung mga politikong nanunuyo sa INC, confident naman pi kayo na nd sila mananalo kahit iboto sila ng INC. wala naman pi palang impact ang INC, eh di hayaan na lng pi sila. choice po nola yan.",,
face holding back tears face holding back tears face holding back tears We love you Senator @951392445303700 @886466108474189 @313045157065984 #Halalan2025 #elections2025 [LINK],,
"Ayon kay Comelec Spokesperson Atty. John Rex Laudiangco kapag ilegal nilang nabaklas ang campaign poster ng isang kandidato ay pwede itong makasuhan ng paglabag sa Fair Elections Act, kasong kriminal at kasong administratibo. Pwede rin silang ma-disqualify kahit sila ay nanalo sa eleksyon sakaling madesisyunan ang kanilang maling nagawa. #DWAR1494 #AbanteRadyo #Eleksyon2025 #EasyLang",,
@141771773603661 Pwede mo nmn iboto si Bam lng. Pwede nmn un.,,
@23175661498797 Pwede naman daw pero iboto nyo muna ang JhoAiah sa poll malay nyo may maiuuwi kayong kotse pagkatapos skull,,
Check out Ruben Aquino. Son's video! #TikTok [LINK] @690883004797923 pincitureran ung boto nya,,
@7650979450203'Wag iboto Pro-China candidates kung ayaw niyong magka-letse-letse ang buhay. [LINK],,
